"ZollPosition_Nr";"ZollPosition_Bezeichnung";"VK-Auftrag";"VK";"VK-Position";"KundeName";"Warenempfänger";"A_Adresse";"A_Hausnummer";"Land";"Postleitzahl";"Ort";"EORI_Nr";"Geplanter_Liefertermin";"Geplantes_WE_ Datum";"Gewicht_Einzel";"Gewicht_Total";"Betrag";"MengeTotal";"Währung";"MwSt";"Tour";"VersandLager";"Lagerplatz";"LagerBestand";"Eingelagert";"PA_Status";"ArtikelNr";"ArtikelBezeichnung";"ProduktlinieID";"ProduktlinieBezeichnung";"Projekt";"ProjektArtikel"
"9403.6000";"Holzmöbel";"320000559";"320000559-10";10;"Peter Jensen GmbH Izehoe";"H00001331";"Am Brookhafen";"14";"DE";"25524";"Itzehoe";;23.09.2011 00:00:00;28.09.2011 00:00:00;0.00;0.00;187.79;1.00;"Euro";19;"JEN";"200";"B33       ";1.00;1;9;"320000559A220600 0001";"Waschtischmöbel Lira 770 mm";"A2";"Lira";"320000559";"A220600 0001"
"7009.9190";"Glasspiegel";"320000559";"320000559-20";20;"Peter Jensen GmbH Izehoe";"H00001331";"Am Brookhafen";"14";"DE";"25524";"Itzehoe";;23.09.2011 00:00:00;28.09.2011 00:00:00;999.00;999.00;153.01;1.00;"Euro";19;"JEN";"200";;;1;5;"320000559A150600 0001";"Lichtspiegel  Lira 900 mm";"A1";"Prezzo";"320000559";"A150600 0001"
"9403.6000";"Holzmöbel";"320000559";"320000559-30";30;"Peter Jensen GmbH Izehoe";"H00001331";"Am Brookhafen";"14";"DE";"25524";"Itzehoe";;23.09.2011 00:00:00;28.09.2011 00:00:00;0.00;0.00;216.77;1.00;"Euro";19;"JEN";"200";;;1;5;"320000559A130301 0001";"Hochschrank  Lira 350mm";"A1";"Prezzo";"320000559";"A130301 0001"
"9403.6000";"Holzmöbel";"320000563";"320000563-10";10;"Peter Jensen GmbH Lübeck";"H00001450";"bei der Gasanstalt";"3a";"DE";"23560";"Lübeck";;23.09.2011 00:00:00;23.09.2011 00:00:00;0.00;0.00;187.79;1.00;"Euro";19;"ADE";"200";;;1;5;"320000563A220600 0003";"Waschtischmöbel Lira 770 mm";"A2";"Lira";"320000563";"A220600 0003"
"9403.6000";"Holzmöbel";"320000563";"320000563-11";11;"Peter Jensen GmbH Lübeck";"H00001450";"bei der Gasanstalt";"3a";"DE";"23560";"Lübeck";;23.09.2011 00:00:00;23.09.2011 00:00:00;0.00;0.00;216.77;1.00;"Euro";19;"ADE";"200";;;1;5;"320000563A130402 0001";"Hochschrank Lira 350mm";"A1";"Prezzo";"320000563";"A130402 0001"
"7009.9190";"Glasspiegel";"320000563";"320000563-12";12;"Peter Jensen GmbH Lübeck";"H00001450";"bei der Gasanstalt";"3a";"DE";"23560";"Lübeck";;23.09.2011 00:00:00;23.09.2011 00:00:00;999.00;999.00;153.01;1.00;"Euro";19;"ADE";"200";;;1;5;"320000563A150600 0001";"Lichtspiegel Lira 900 mm";"A1";"Prezzo";"320000563";"A150600 0001"
"9403.6000";"Holzmöbel";"320000565";"320000565-10";10;"Peter Jensen GmbH Hamburg";"H00001210";"Anckelmannstrasse";"19";"DE";"20537";"Hamburg";"DE-3627071               ";30.09.2011 00:00:00;30.09.2011 00:00:00;0.00;0.00;197.06;1.00;"Euro";19;"ADE";"200";;;1;0;"320000565A220700 0001";"Waschtischmöbel Lira 970 mm";"A2";"Lira";"320000565";"A220700 0001"
"9403.6000";"Holzmöbel";"320000565";"320000565-11";11;"Peter Jensen GmbH Hamburg";"H00001210";"Anckelmannstrasse";"19";"DE";"20537";"Hamburg";"DE-3627071               ";30.09.2011 00:00:00;30.09.2011 00:00:00;0.00;0.00;229.52;1.00;"Euro";19;"ADE";"200";;;1;0;"320000565A141000 0001";"Spiegelschrank Lira 1000mm";"A1";"Prezzo";"320000565";"A141000 0001"
"9403.6000";"Holzmöbel";"320000565";"320000565-12";12;"Peter Jensen GmbH Hamburg";"H00001210";"Anckelmannstrasse";"19";"DE";"20537";"Hamburg";"DE-3627071               ";30.09.2011 00:00:00;30.09.2011 00:00:00;0.00;0.00;216.77;1.00;"Euro";19;"ADE";"200";;;1;0;"320000565A130402 0001";"Hochschrank Lira 350mm";"A1";"Prezzo";"320000565";"A130402 0001"
"9403.6000";"Holzmöbel";"320000568";"320000568-10";10;"Peter Jensen Gmbh Hummelsbüttel";"H00001381";"Lademannbogen";"14";"DE";"22339";"Hamburg-Hummelsbüttel";;23.09.2011 00:00:00;23.09.2011 00:00:00;0.00;0.00;187.79;1.00;"Euro";19;"ADE";"200";"H006      ";1.00;1;9;"320000568A220600 0001";"Waschtischmöbel Lira 770 mm";"A2";"Lira";"320000568";"A220600 0001"
"7009.9190";"Glasspiegel";"320000568";"320000568-11";11;"Peter Jensen Gmbh Hummelsbüttel";"H00001381";"Lademannbogen";"14";"DE";"22339";"Hamburg-Hummelsbüttel";;23.09.2011 00:00:00;23.09.2011 00:00:00;999.00;999.00;153.01;1.00;"Euro";19;"ADE";"200";;;1;5;"320000568A150600 0001";"Lichtspiegel Lira 900 mm";"A1";"Prezzo";"320000568";"A150600 0001"
"9403.6000";"Holzmöbel";"320000569";"320000569-10";10;"Peter Jensen GmbH Hamburg";"H00001210";"Anckelmannstrasse";"19";"DE";"20537";"Hamburg";"DE-3627071               ";28.09.2011 00:00:00;04.10.2011 00:00:00;0.00;0.00;564.21;1.00;"Euro";19;"JEN";"200";;;1;5;"SP00099599325200 0001";"Unterbau Vero / Modul X 800 mm";"93";"Vero / Modul X";"SP0009959";"9325200 0001"
"9403.6000";"Holzmöbel";"320000575";"320000575-10";10;"Peter Jensen GmbH Hamburg";"H00001210";"Anckelmannstrasse";"19";"DE";"20537";"Hamburg";"DE-3627071               ";23.09.2011 00:00:00;23.09.2011 00:00:00;31.00;31.00;274.50;1.00;"Euro";19;"JEN";"200";"A14       ";1.00;1;9;"3200005757520800 0001";"Waschtischmöbel noa   970 mm";"75";"Noa";"320000575";"7520800 0001"
"9403.6000";"Holzmöbel";"320000575";"320000575-20";20;"Peter Jensen GmbH Hamburg";"H00001210";"Anckelmannstrasse";"19";"DE";"20537";"Hamburg";"DE-3627071               ";23.09.2011 00:00:00;23.09.2011 00:00:00;39.00;39.00;218.86;1.00;"Euro";19;"JEN";"200";"A14       ";1.00;1;9;"3200005757530101 0001";"Seitenschrank noa   350mm";"75";"Noa";"320000575";"7530101 0001"
"9403.6000";"Holzmöbel";"320000575";"320000575-30";30;"Peter Jensen GmbH Hamburg";"H00001210";"Anckelmannstrasse";"19";"DE";"20537";"Hamburg";"DE-3627071               ";23.09.2011 00:00:00;23.09.2011 00:00:00;68.00;68.00;791.59;1.00;"Euro";19;"JEN";"200";"W010      ";1.00;1;9;"3200005756120500 0001";"Unterbau Noto 1600mm";"61";"Noto";"320000575";"6120500 0001"
"9403.6000";"Holzmöbel";"320000575";"320000575-31";31;"Peter Jensen GmbH Hamburg";"H00001210";"Anckelmannstrasse";"19";"DE";"20537";"Hamburg";"DE-3627071               ";23.09.2011 00:00:00;23.09.2011 00:00:00;47.00;47.00;612.43;1.00;"Euro";19;"JEN";"200";"E22       ";1.00;1;9;"3200005756142800 0001";"Spiegelschrank Noto 1200mm";"61";"Noto";"320000575";"6142800 0001"
"7324.9021";"Sanitärartikel";"320000575";"320000575-40";40;"Peter Jensen GmbH Hamburg";"H00001210";"Anckelmannstrasse";"19";"DE";"20537";"Hamburg";"DE-3627071               ";23.09.2011 00:00:00;29.09.2011 00:00:00;0.00;0.00;12.98;1.00;"Euro";19;"JEN";"200";;;1;0;"9015200";"Kosmetikspiegel";"998";"Einkaufsteile/Ersatzteile";"         ";"9015200     "
"9403.6000";"Holzmöbel";"320000576";"320000576-10";10;"Peter Jensen GmbH Hamburg";"H00001210";"Anckelmannstrasse";"19";"DE";"20537";"Hamburg";"DE-3627071               ";23.09.2011 00:00:00;23.09.2011 00:00:00;70.00;70.00;0.00;1.00;"Euro";19;"JEN";"200";"W004      ";1.00;1;9;"SP00099416120600 0001";"Unterbau Noto 1350mm";"61";"Noto";"SP0009941";"6120600 0001"
"7324.9021";"Sanitärartikel";"320000579";"320000579-10";10;"Peter Jensen GmbH Kiel";"H00001210";"Anckelmannstrasse";"19";"DE";"20537";"Hamburg";"DE-3627071               ";23.09.2011 00:00:00;23.09.2011 00:00:00;39.00;39.00;414.07;1.00;"Euro";19;"JEN";"200";"A000      ";1.00;1;10;"3200005796100200 0001";"Mineralgusswaschtisch 1200mm";"61";"Noto";"320000579";"6100200 0001"
"9403.6000";"Holzmöbel";"320000579";"320000579-20";20;"Peter Jensen GmbH Kiel";"H00001210";"Anckelmannstrasse";"19";"DE";"20537";"Hamburg";"DE-3627071               ";23.09.2011 00:00:00;23.09.2011 00:00:00;68.00;68.00;711.05;1.00;"Euro";19;"JEN";"200";"W018      ";1.00;1;9;"3200005796120200 0001";"Unterbau Noto 1200mm";"61";"Noto";"320000579";"6120200 0001"
"9403.6000";"Holzmöbel";"320000579";"320000579-21";21;"Peter Jensen GmbH Kiel";"H00001210";"Anckelmannstrasse";"19";"DE";"20537";"Hamburg";"DE-3627071               ";23.09.2011 00:00:00;23.09.2011 00:00:00;47.00;47.00;765.54;1.00;"Euro";19;"JEN";"200";"A20       ";1.00;1;9;"3200005796142700 0001";"Spiegelschrank Noto 1200mm";"61";"Noto";"320000579";"6142700 0001"
"9403.6000";"Holzmöbel";"320000584";"320000584-10";10;"Peter Jensen Gmbh Hummelsbüttel";"H00001210";"Anckelmannstrasse";"19";"DE";"20537";"Hamburg";"DE-3627071               ";29.09.2011 00:00:00;29.09.2011 00:00:00;31.00;31.00;308.81;1.00;"Euro";19;"JEN";"200";;;1;0;"3200005847520800 0001";"Waschtischmöbel noa   970 mm";"75";"Noa";"320000584";"7520800 0001"
"9403.6000";"Holzmöbel";"320000584";"320000584-11";11;"Peter Jensen Gmbh Hummelsbüttel";"H00001210";"Anckelmannstrasse";"19";"DE";"20537";"Hamburg";"DE-3627071               ";29.09.2011 00:00:00;29.09.2011 00:00:00;39.00;39.00;246.21;1.00;"Euro";19;"JEN";"200";;;1;0;"3200005847530202 0001";"Seitenschrank noa   350mm";"75";"Noa";"320000584";"7530202 0001"
"9403.6000";"Holzmöbel";"320000586";"320000586-10";10;"Peter Jensen Gmbh Hummelsbüttel";"H00001210";"Anckelmannstrasse";"19";"DE";"20537";"Hamburg";"DE-3627071               ";30.09.2011 00:00:00;30.09.2011 00:00:00;26.40;26.40;510.51;1.00;"Euro";19;"JEN";"200";;;1;0;"SP00100446523000 0001";"Unterbau Vero 780  mm";"65";"Vero";"SP0010044";"6523000 0001"
"9403.6000";"Holzmöbel";"320000587";"320000587-10";10;"Peter Jensen GmbH Hamburg";"H00001210";"Anckelmannstrasse";"19";"DE";"20537";"Hamburg";"DE-3627071               ";30.09.2011 00:00:00;30.09.2011 00:00:00;68.00;68.00;847.66;1.00;"Euro";19;"JEN";"200";;;1;0;"3200005876120500 0001";"Unterbau Noto 1552mm";"61";"Noto";"320000587";"6120500 0001"
"9403.6000";"Holzmöbel";"320000588";"320000588-10";10;"Peter Jensen Gmbh Hummelsbüttel";"H00001210";"Anckelmannstrasse";"19";"DE";"20537";"Hamburg";"DE-3627071               ";30.09.2011 00:00:00;30.09.2011 00:00:00;0.00;0.00;0.00;1.00;"Euro";19;"F-JEN";"200";;;1;0;"3200005880001";"Mustermöbel nice day";"990";"SPEZ Möbel";"320000588";"0001        "
"9403.6000";"Holzmöbel";"320000590";"320000590-10";10;"Peter Jensen Gmbh Hummelsbüttel";"H00001210";"Anckelmannstrasse";"19";"DE";"20537";"Hamburg";"DE-3627071               ";29.09.2011 00:00:00;29.09.2011 00:00:00;35.00;35.00;441.52;1.00;"Euro";19;"F-JEN";"200";;;1;0;"3200005907722300 0001";"Unterbau neo.2 900 mm";"77";"neo.2";"320000590";"7722300 0001"
"9403.6000";"Holzmöbel";"320000590";"320000590-11";11;"Peter Jensen Gmbh Hummelsbüttel";"H00001210";"Anckelmannstrasse";"19";"DE";"20537";"Hamburg";"DE-3627071               ";29.09.2011 00:00:00;29.09.2011 00:00:00;58.00;58.00;832.54;1.00;"Euro";19;"F-JEN";"200";;;1;0;"3200005907734000 0001";"Auszugschrank neo.2 225 mm";"77";"neo.2";"320000590";"7734000 0001"
"9403.6000";"Holzmöbel";"320000592";"320000592-10";10;"Peter Jensen GmbH Kiel";"H00001210";"Anckelmannstrasse";"19";"DE";"20537";"Hamburg";"DE-3627071               ";29.09.2011 00:00:00;29.09.2011 00:00:00;31.00;31.00;343.12;1.00;"Euro";19;"JEN";"200";;;1;0;"3200005927520800 0001";"Waschtischmöbel noa   970 mm";"75";"Noa";"320000592";"7520800 0001"
"9403.6000";"Holzmöbel";"320000592";"320000592-11";11;"Peter Jensen GmbH Kiel";"H00001210";"Anckelmannstrasse";"19";"DE";"20537";"Hamburg";"DE-3627071               ";29.09.2011 00:00:00;29.09.2011 00:00:00;39.00;39.00;273.57;1.00;"Euro";19;"JEN";"200";;;1;0;"3200005927530101 0001";"Seitenschrank noa   350mm";"75";"Noa";"320000592";"7530101 0001"
"9403.6000";"Holzmöbel";"320000592";"320000592-20";20;"Peter Jensen GmbH Kiel";"H00001210";"Anckelmannstrasse";"19";"DE";"20537";"Hamburg";"DE-3627071               ";29.09.2011 00:00:00;29.09.2011 00:00:00;46.00;46.00;414.99;1.00;"Euro";19;"JEN";"200";;;1;0;"3200005927521000 0001";"Waschtischmöbel noa   1220mm";"75";"Noa";"320000592";"7521000 0001"
"9403.6000";"Holzmöbel";"320000592";"320000592-21";21;"Peter Jensen GmbH Kiel";"H00001210";"Anckelmannstrasse";"19";"DE";"20537";"Hamburg";"DE-3627071               ";29.09.2011 00:00:00;29.09.2011 00:00:00;39.00;39.00;273.57;1.00;"Euro";19;"JEN";"200";;;1;0;"3200005927530101 0002";"Seitenschrank noa   350mm";"75";"Noa";"320000592";"7530101 0002"
"9403.6000";"Holzmöbel";"320000592";"320000592-22";22;"Peter Jensen GmbH Kiel";"H00001210";"Anckelmannstrasse";"19";"DE";"20537";"Hamburg";"DE-3627071               ";29.09.2011 00:00:00;29.09.2011 00:00:00;39.00;39.00;273.57;1.00;"Euro";19;"JEN";"200";;;1;0;"3200005927530202 0001";"Seitenschrank noa   350mm";"75";"Noa";"320000592";"7530202 0001"
"9403.6000";"Holzmöbel";"320000594";"320000594-10";10;"Peter Jensen Gmbh Hummelsbüttel";"H00001210";"Anckelmannstrasse";"19";"DE";"20537";"Hamburg";"DE-3627071               ";29.09.2011 00:00:00;29.09.2011 00:00:00;21.00;21.00;268.93;1.00;"Euro";19;"JEN";"200";;;1;0;"3200005947520300 0001";"Waschtischmöbel noa   520 mm";"75";"Noa";"320000594";"7520300 0001"
"9403.6000";"Holzmöbel";"320000595";"320000595-10";10;"Peter Jensen GmbH Hamburg";"H00001210";"Anckelmannstrasse";"19";"DE";"20537";"Hamburg";"DE-3627071               ";29.09.2011 00:00:00;29.09.2011 00:00:00;23.00;23.00;326.89;1.00;"Euro";19;"JEN";"200";;;1;0;"3200005957520400 0001";"Waschtischmöbel noa   570 mm";"75";"Noa";"320000595";"7520400 0001"
"9403.6000";"Holzmöbel";"320000595";"320000595-20";20;"Peter Jensen GmbH Hamburg";"H00001210";"Anckelmannstrasse";"19";"DE";"20537";"Hamburg";"DE-3627071               ";29.09.2011 00:00:00;29.09.2011 00:00:00;13.00;13.00;236.48;1.00;"Euro";19;"JEN";"200";;;1;0;"3200005957520000 0001";"Waschtischmöbel noa   380 mm";"75";"Noa";"320000595";"7520000 0001"
"9403.6000";"Holzmöbel";"320000596";"320000596-10";10;"Peter Jensen GmbH Hamburg";"H00001210";"Anckelmannstrasse";"19";"DE";"20537";"Hamburg";"DE-3627071               ";07.10.2011 00:00:00;07.10.2011 00:00:00;47.00;47.00;755.80;1.00;"Euro";19;"JEN";"200";;;1;0;"3200005966142501 0001";"Spiegelschrank Noto 1200mm";"61";"Noto";"320000596";"6142501 0001"
"9403.6000";"Holzmöbel";"320000598";"320000598-10";10;"Peter Jensen GmbH Rostck";"H00001210";"Anckelmannstrasse";"19";"DE";"20537";"Hamburg";"DE-3627071               ";06.10.2011 00:00:00;06.10.2011 00:00:00;21.00;21.00;268.93;1.00;"Euro";19;"JEN";"200";;;1;0;"3200005987520300 0001";"Waschtischmöbel noa   520 mm";"75";"Noa";"320000598";"7520300 0001"
"9403.6000";"Holzmöbel";"320000599";"320000599-10";10;"Peter Jensen GmbH Kiel";"H00001210";"Anckelmannstrasse";"19";"DE";"20537";"Hamburg";"DE-3627071               ";07.10.2011 00:00:00;07.10.2011 00:00:00;0.00;0.00;306.03;1.00;"Euro";19;"JEN";"200";;;1;0;"320000599A220600 0001";"Waschtischmöbel Lira 770 mm";"A2";"Lira";"320000599";"A220600 0001"
"9403.6000";"Holzmöbel";"320000600";"320000600-10";10;"Peter Jensen GmbH Izehoe";"H00001210";"Anckelmannstrasse";"19";"DE";"20537";"Hamburg";"DE-3627071               ";07.10.2011 00:00:00;07.10.2011 00:00:00;0.00;0.00;324.58;1.00;"Euro";19;"JEN";"200";;;1;0;"320000600A220700 0001";"Waschtischmöbel Lira 970 mm";"A2";"Lira";"320000600";"A220700 0001"
"9403.9090";"Möbelteile aus Holz";"320000601";"320000601-10";10;"Peter Jensen GmbH Hamburg";"H00001210";"Anckelmannstrasse";"19";"DE";"20537";"Hamburg";"DE-3627071               ";06.10.2011 00:00:00;06.10.2011 00:00:00;8.00;8.00;0.00;1.00;"Euro";19;"JEN";"200";;;1;0;"3200006016010000 0001";"Waschtischplatte KH 960 mm";"60";"Nara";"320000601";"6010000 0001"
"9403.6000";"Holzmöbel";"320000602";"320000602-10";10;"Peter Jensen GmbH Kiel";"H00001210";"Anckelmannstrasse";"19";"DE";"20537";"Hamburg";"DE-3627071               ";06.10.2011 00:00:00;06.10.2011 00:00:00;31.00;31.00;481.30;1.00;"Euro";19;"JEN";"200";;;1;0;"3200006027520800 0001";"Waschtischmöbel noa   970 mm";"75";"Noa";"320000602";"7520800 0001"
"9403.6000";"Holzmöbel";"320000603";"320000603-10";10;"Peter Jensen GmbH Bergedorf";"H00001210";"Anckelmannstrasse";"19";"DE";"20537";"Hamburg";"DE-3627071               ";07.10.2011 00:00:00;07.10.2011 00:00:00;0.00;0.00;375.58;1.00;"Euro";19;"JEN";"200";;;1;0;"320000603A220600 0001";"Waschtischmöbel Lira 770 mm";"A2";"Lira";"320000603";"A220600 0001"
"7324.9021";"Sanitärartikel";"320000607";"320000607-10";10;"Peter Jensen GmbH Izehoe";"H00001210";"Anckelmannstrasse";"19";"DE";"20537";"Hamburg";"DE-3627071               ";05.10.2011 00:00:00;11.10.2011 00:00:00;0.00;0.00;42.43;1.00;"Euro";19;"JEN";"200";;;1;0;"9013305";"Handtuchhalter Fin 400 links";"998";"Einkaufsteile/Ersatzteile";"         ";"9013305     "
"7324.9021";"Sanitärartikel";"320000607";"320000607-20";20;"Peter Jensen GmbH Izehoe";"H00001210";"Anckelmannstrasse";"19";"DE";"20537";"Hamburg";"DE-3627071               ";05.10.2011 00:00:00;11.10.2011 00:00:00;0.00;0.00;42.43;1.00;"Euro";19;"JEN";"200";;;1;0;"9013405";"Handtuchhalter Fin 400 rechts";"998";"Einkaufsteile/Ersatzteile";"         ";"9013405     "
"9403.6000";"Holzmöbel";"340000078";"340000078-10";10;"Nerlich & Lesser Deggendorf  KG";"H00001671";"Grosswalding";"10";"DE";"94469";"Deggendorf";"DE-4590864               ";30.09.2011 00:00:00;30.09.2011 00:00:00;0.00;0.00;338.04;1.00;"Euro";19;"N&L";"200";;;1;0;"340000078A122900 0001";"Waschtischmöbel Prezzo 750 mm";"A1";"Prezzo";"340000078";"A122900 0001"
"9403.6000";"Holzmöbel";"340000078";"340000078-20";20;"Nerlich & Lesser Deggendorf  KG";"H00001671";"Grosswalding";"10";"DE";"94469";"Deggendorf";"DE-4590864               ";30.09.2011 00:00:00;30.09.2011 00:00:00;0.00;0.00;462.81;1.00;"Euro";19;"N&L";"200";;;1;0;"340000078A140701 0001";"Spiegelschrank Prezzo 800 mm";"A1";"Prezzo";"340000078";"A140701 0001"
"9403.6000";"Holzmöbel";"340000078";"340000078-21";21;"Nerlich & Lesser Deggendorf  KG";"H00001671";"Grosswalding";"10";"DE";"94469";"Deggendorf";"DE-4590864               ";30.09.2011 00:00:00;30.09.2011 00:00:00;0.00;0.00;294.26;1.00;"Euro";19;"N&L";"200";;;1;0;"340000078A130202 0001";"Hochschrank Prezzo 350mm";"A1";"Prezzo";"340000078";"A130202 0001"
"9403.6000";"Holzmöbel";"340000079";"340000079-10";10;"Nerlich & Lesser Pfarrkirchen KG";"H00001671";"Grosswalding";"10";"DE";"94469";"Deggendorf";"DE-4590864               ";30.09.2011 00:00:00;06.10.2011 00:00:00;0.00;0.00;187.91;1.00;"Euro";19;"F-ADE";"200";"F26       ";1.00;1;9;"340000079A140501 0001";"Spiegelschrank Prezzo 750 mm";"A1";"Prezzo";"340000079";"A140501 0001"
"9403.6000";"Holzmöbel";"340000079";"340000079-11";11;"Nerlich & Lesser Pfarrkirchen KG";"H00001671";"Grosswalding";"10";"DE";"94469";"Deggendorf";"DE-4590864               ";30.09.2011 00:00:00;06.10.2011 00:00:00;0.00;0.00;225.00;1.00;"Euro";19;"F-ADE";"200";;;1;5;"340000079A132900 0001";"Halbhochschrank Prezzo 600mm";"A1";"Prezzo";"340000079";"A132900 0001"
"7324.9021";"Sanitärartikel";"340000081";"340000081-10";10;"Nerlich & Lesser Deggendorf  KG";"H00001671";"Grosswalding";"10";"DE";"94469";"Deggendorf";"DE-4590864               ";28.09.2011 00:00:00;28.09.2011 00:00:00;16.00;16.00;307.49;1.00;"Euro";19;"N&L";"200";;;1;5;"3400000816300100 0001";"63Mineralgusswaschtisch 900 mm";"63";"Vita";"340000081";"6300100 0001"
"9403.6000";"Holzmöbel";"340000081";"340000081-11";11;"Nerlich & Lesser Deggendorf  KG";"H00001671";"Grosswalding";"10";"DE";"94469";"Deggendorf";"DE-4590864               ";28.09.2011 00:00:00;28.09.2011 00:00:00;35.00;35.00;669.38;1.00;"Euro";19;"N&L";"200";;;1;5;"3400000816324300 0001";"Unterschrank sora 900 mm";"63";"Vita";"340000081";"6324300 0001"
"9403.6000";"Holzmöbel";"340000082";"340000082-10";10;"Nerlich & Lesser Deggendorf  KG";"H00001671";"Grosswalding";"10";"DE";"94469";"Deggendorf";"DE-4590864               ";30.09.2011 00:00:00;06.10.2011 00:00:00;0.00;0.00;395.15;1.00;"Euro";19;"N&L";"200";;;1;0;"340000082A123200 0001";"Waschtischmöbel Prezzo 1250mm";"A1";"Prezzo";"340000082";"A123200 0001"
"9403.6000";"Holzmöbel";"340000082";"340000082-11";11;"Nerlich & Lesser Deggendorf  KG";"H00001671";"Grosswalding";"10";"DE";"94469";"Deggendorf";"DE-4590864               ";30.09.2011 00:00:00;06.10.2011 00:00:00;0.00;0.00;528.00;1.00;"Euro";19;"N&L";"200";;;1;0;"340000082A141301 0001";"Spiegelschrank Prezzo 1300mm";"A1";"Prezzo";"340000082";"A141301 0001"
"9403.6000";"Holzmöbel";"340000082";"340000082-12";12;"Nerlich & Lesser Deggendorf  KG";"H00001671";"Grosswalding";"10";"DE";"94469";"Deggendorf";"DE-4590864               ";30.09.2011 00:00:00;06.10.2011 00:00:00;0.00;0.00;277.82;1.00;"Euro";19;"N&L";"200";;;1;0;"340000082A130602 0001";"Hochschrank Prezzo 350mm";"A1";"Prezzo";"340000082";"A130602 0001"
"9403.6000";"Holzmöbel";"340000082";"340000082-13";13;"Nerlich & Lesser Deggendorf  KG";"H00001671";"Grosswalding";"10";"DE";"94469";"Deggendorf";"DE-4590864               ";30.09.2011 00:00:00;06.10.2011 00:00:00;0.00;0.00;341.66;1.00;"Euro";19;"N&L";"200";;;1;0;"340000082A132501 0001";"Halbhochschrank Prezzo 350mm";"A1";"Prezzo";"340000082";"A132501 0001"
"7324.9021";"Sanitärartikel";"340000084";"340000084-10";10;"Nerlich & Lesser Deggendorf  KG";"H00001671";"Grosswalding";"10";"DE";"94469";"Deggendorf";"DE-4590864               ";30.09.2011 00:00:00;06.10.2011 00:00:00;0.00;0.00;34.29;1.00;"Euro";19;"N&L";"200";;;1;0;"9040805";"HTH 320mm, glanzchrom, links";"998";"Einkaufsteile/Ersatzteile";"         ";"9040805     "
"7324.9021";"Sanitärartikel";"340000084";"340000084-20";20;"Nerlich & Lesser Deggendorf  KG";"H00001671";"Grosswalding";"10";"DE";"94469";"Deggendorf";"DE-4590864               ";30.09.2011 00:00:00;06.10.2011 00:00:00;0.00;0.00;34.29;1.00;"Euro";19;"N&L";"200";;;1;0;"9040806";"HTH 320mm, glanzchrom, rechts";"998";"Einkaufsteile/Ersatzteile";"         ";"9040806     "
"7324.9021";"Sanitärartikel";"340000085";"340000085-10";10;"Nerlich & Lesser Pfarrkirchen KG";"H00001671";"Grosswalding";"10";"DE";"94469";"Deggendorf";"DE-4590864               ";30.09.2011 00:00:00;06.10.2011 00:00:00;0.00;0.00;34.29;1.00;"Euro";19;"N&L";"200";;;1;0;"9040806";"HTH 320mm, glanzchrom, rechts";"998";"Einkaufsteile/Ersatzteile";"         ";"9040806     "
"9403.6000";"Holzmöbel";"350000056";"350000056-10";10;"Ottenbruch GmbH & Co. KG";"H00001418";"Schurwaldstrasse";"19";"DE";"73765";"Neuhausen";"DE-5063019               ";10.10.2011 00:00:00;10.10.2011 00:00:00;0.00;0.00;438.61;1.00;"Euro";19;"OTT";"200";;;1;0;"3500000567233101 0001";"72 Spiegelschrank 800 mm";"72";"Spiegelschränke Format";"350000056";"7233101 0001"
"9403.6000";"Holzmöbel";"900001007";"900001007-10";10;"Schweizerbad GmbH";"H00001210";"Anckelmannstrasse";"19";"DE";"20537";"Hamburg";"DE-3627071               ";30.09.2011 00:00:00;30.09.2011 00:00:00;0.00;0.00;174.23;1.00;"Euro";19;"JEN";"200";;;1;0;"900001007A220400 0001";"Waschtischmöbel Lira 520 mm";"A2";"Lira";"900001007";"A220400 0001"
